step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
49152,2.4574785232543945,0.024081861600279808,-0.0048828125,0.004962686449289322,0.1,0.34993774911115544,0.0,0.0048828125,0.04962686821818352,0.8016529083251953,-0.0028287190943956375,0.08690769970417023,-0.01166871003806591
51200,2.7692203521728516,0.026029067113995552,-0.00439453125,0.0015670028515160084,0.1,0.32465246735834974,0.0,0.00439453125,0.01567002758383751,0.8142001628875732,-0.0012210588902235031,0.09747889637947083,-0.012005003169178963
53248,2.9310719966888428,0.022898999974131584,0.0,-0.000498468813020736,0.1,0.301194211912202,0.0,0.0,-0.004984688013792038,0.8028628826141357,0.0004176385700702667,0.06326106190681458,-0.012196827679872513
55296,2.791492462158203,0.023761659860610962,-0.001953125,0.0015103212790563703,0.1,0.27943096822140734,0.0,0.001953125,0.015103214420378208,0.79901123046875,0.00042468681931495667,0.07596796751022339,-0.012234457768499851
57344,2.5698680877685547,0.021541938185691833,-0.00146484375,0.0008177395211532712,0.1,0.2592402606458915,0.0,0.00146484375,0.008177394047379494,0.7968103885650635,-0.0007311031222343445,0.07962295413017273,-0.01222686842083931
59392,2.6559133529663086,0.026364557445049286,-0.005615234375,-0.002593113575130701,0.1,0.24050846320834218,0.0,0.005615234375,-0.025931132957339287,0.8023985028266907,-0.0015561229083687067,0.13301542401313782,-0.011776572093367577
61440,2.513787269592285,0.022812791168689728,-0.003173828125,0.002731265965849161,0.1,0.22313016014842982,0.0,0.003173828125,0.027312658727169037,0.7965160608291626,-0.0021422477439045906,0.09187214821577072,-0.012173876166343689
63488,2.7997474670410156,0.022849587723612785,-0.0009765625,-0.0018220170168206096,0.1,0.2070075526811526,0.0,0.0009765625,-0.018220169469714165,0.7896527647972107,-0.006179384887218475,0.07986524701118469,-0.011781938374042511
65536,2.575544834136963,0.02158629149198532,-0.00146484375,-0.0020972671918570995,0.1,0.19204990862075408,0.0,0.00146484375,-0.02097267098724842,0.7682795524597168,-0.0024975761771202087,0.08073405176401138,-0.011906865984201431
67584,2.8640527725219727,0.02554924041032791,-0.003173828125,0.001351761631667614,0.1,0.17817305177289844,0.0,0.003173828125,0.013517615385353565,0.7745616436004639,-0.0032516662031412125,0.10869153589010239,-0.011964218690991402
69632,2.6397957801818848,0.022332388907670975,-0.001708984375,0.0005708601092919707,0.1,0.16529888822158656,0.0,0.001708984375,0.005708600394427776,0.7667413949966431,-0.007210863754153252,0.08202583342790604,-0.01192161813378334
71680,2.698617935180664,0.023524358868598938,-0.00244140625,-0.0005194672849029303,0.1,0.15335496684492847,0.0,0.00244140625,-0.0051946742460131645,0.7580159902572632,-0.0029031652957201004,0.08615051209926605,-0.01198635809123516
73728,3.1818957328796387,0.026811685413122177,-0.001953125,0.006831349804997444,0.1,0.14227407158651353,0.0,0.0018310546875,0.06831349432468414,0.7550725936889648,-0.002533983439207077,0.09128249436616898,-0.01179262064397335
75776,2.5566492080688477,0.020462103188037872,-0.00048828125,0.001578813185915351,0.1,0.13199384318783017,0.0,0.00048828125,0.015788130462169647,0.7399728894233704,-0.0043497756123542786,0.06279908120632172,-0.012012922205030918
77824,3.1471028327941895,0.026539865881204605,-0.001953125,0.0011477195657789707,0.1,0.12245642825298195,0.0,0.001953125,0.011477194726467133,0.7532720565795898,-0.0022318586707115173,0.09855985641479492,-0.011329509317874908
79872,3.1772241592407227,0.027019329369068146,-0.002197265625,2.36575142480433e-05,0.1,0.11360815367076377,0.0,0.002197265625,0.00023657642304897308,0.7433759570121765,-0.0026707053184509277,0.09435294568538666,-0.011342229321599007
81920,3.503951072692871,0.028595320880413055,-0.001220703125,0.00216055940836668,0.1,0.10539922456186433,0.0,0.001220703125,0.02160559594631195,0.737837016582489,-0.006725361570715904,0.09943225979804993,-0.011254895478487015
83968,2.692061424255371,0.022496575489640236,-0.00146484375,0.0025114319287240505,0.1,0.09778344405135005,0.0,0.00146484375,0.02511432208120823,0.7320046424865723,-0.002590443938970566,0.08076179772615433,-0.011384926736354828
86016,2.9753940105438232,0.02763979882001877,-0.00439453125,-0.00015861750580370426,0.1,0.09071795328941247,0.0,0.00439453125,-0.0015861736610531807,0.7215440273284912,-0.007391595747321844,0.16030429303646088,-0.011180585250258446
88064,3.602278470993042,0.02838694490492344,-0.000244140625,0.001604542601853609,0.1,0.0841629902573104,0.0,0.000244140625,0.016045426949858665,0.7322030067443848,-0.0010107727721333504,0.1080775037407875,-0.011058415286242962
90112,2.424136161804199,0.027727624401450157,-0.0087890625,0.002286804374307394,0.1,0.07808166600115317,0.0,0.0087890625,0.022868044674396515,0.7291083931922913,-0.003154936246573925,0.1615033745765686,-0.011119375005364418
92160,2.973339080810547,0.03039124608039856,-0.00634765625,0.0010399299208074808,0.1,0.07243975703425146,0.0,0.0059814453125,0.010399299673736095,0.7306995987892151,-0.0028359564021229744,0.15179872512817383,-0.011131906881928444
94208,3.1100120544433594,0.0269512590020895,-0.0029296875,0.0011591293150559068,0.1,0.06720551273974976,0.0,0.0029296875,0.011591292917728424,0.7249557375907898,-0.005648870021104813,0.11810782551765442,-0.011037602089345455
96256,3.440807342529297,0.028521083295345306,-0.002197265625,0.002762625692412257,0.1,0.0623494766896734,0.0,0.002197265625,0.02762625738978386,0.7184773683547974,-0.003238367848098278,0.11685216426849365,-0.01075285766273737
98304,2.975287675857544,0.028611233457922935,-0.0048828125,0.00208368431776762,0.1,0.057844320874838484,0.0,0.0048828125,0.0208368431776762,0.7325030565261841,-0.0015755761414766312,0.12239108979701996,-0.010824006050825119
100352,3.1813340187072754,0.02813607081770897,-0.001708984375,0.003376296954229474,0.1,0.053664691912730135,0.0,0.001708984375,0.03376296907663345,0.7063900232315063,-0.002076726406812668,0.11446168273687363,-0.011004913598299026
102400,2.891256093978882,0.02556677907705307,-0.00341796875,0.0015951776877045631,0.1,0.049787068367863944,0.0,0.00341796875,0.01595177873969078,0.7158222198486328,-0.00520233204588294,0.11459776759147644,-0.010876303538680077
